id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,is_active,created_at,updated_at
1226,PF,Luiz Felipe Novais,,78268629576,,luiz.felipe.novais.1226@example.com,5522925606295,TRUE,2026-07-01 15:59:56,2026-11-03 20:15:54
1227,PF,Marcelo Rezende,,10595506100,,marcelo.rezende.1227@example.com,5563973118046,TRUE,2023-06-02 02:27:53,2023-08-20 20:54:45
1228,PF,Rebeca da Mota,,56854049300,,rebeca.da.mota.1228@example.com,5530975384185,TRUE,2023-02-11 19:52:44,2023-05-29 05:11:27
1229,PF,Anthony Gabriel Ribeiro,,20091365198,,anthony.gabriel.ribeiro.1229@example.com,5536926084639,TRUE,2022-07-22 08:33:09,2023-12-08 09:33:39
1230,PJ,Ribeiro S.A.,,86055113000100,561547055,ribeiro.s.a.1230@example.com,5591921516411,TRUE,2021-04-12 01:05:52,2024-12-20 17:35:03
1231,PJ,Farias ME,da Mata,62781896000140,091969395,farias.me.1231@example.com,55087952070204,TRUE,2024-06-10 16:29:58,2025-01-22 06:42:08
1232,PJ,Lopes Castro e Filhos ME,,93354274000160,019712124,lopes.castro.e.filhos.me.1232@example.com,5539936967897,TRUE,2025-07-11 23:09:45,2026-02-16 15:05:26
1233,PF,Ana Carolina Nunes,,41144965802,,fulano@example.com,5573912677319,TRUE,2020-07-23 04:11:07,2026-04-11 21:08:48
1234,PJ,Cardoso Macedo e Filhos S.A.,Rocha,18314406000104,075988978,cardoso.macedo.e.filhos.s.a.1234@example.com,5553939431916,TRUE,2020-03-28 22:50:17,2026-02-23 12:59:42
1235,PJ,das Neves Ltda,,07159030000194,308952312,das.neves.ltda.1235@example.com,5521991505764,TRUE,2022-09-14 20:53:59,2023-10-10 01:14:02
1236,PF,Rafael da Paz,,39843418069,,rafael.da.paz.1236@example.com,55000902687644,TRUE,2026-08-02 16:23:12,2026-08-09 03:14:51
1237,PF,Maya  Monteiro,,33915774790,,maya.monteiro.1237@example.com,5549979741636,TRUE,2021-03-09 16:44:52,2026-07-19 10:36:38
1238,PJ,Lima ME,da Cunha Ltda.,93118304000139,006355373,lima.me.1238@example.com,5596949692771,TRUE,2022-08-10 20:39:44,2026-09-25 22:03:17
1239,PJ,Porto - EI EIRELI,,78833284000194,529635305,porto.ei.eireli.1239@example.com,5570925512827,FALSE,2022-03-25 05:50:32,2026-07-01 21:16:30
1240,PF,Gabrielly Lima,,55999174368,,gabrielly.lima.1240@example.com,5531959489895,TRUE,2026-10-06 17:39:04,2026-10-25 05:44:59
1241,PF,Maria Júlia Ferreira,,19323962171,,maria.j.lia.ferreira.1241@example.com,5566934544344,TRUE,2026-01-15 20:41:59,2026-08-09 09:54:26
1242,PF,Leandro Pimenta,,83524342256,,leandro.pimenta.1242@example.com,5569999393449,TRUE,2021-03-22 22:36:29,2023-10-29 23:01:05
1243,PJ,da Paz ME,Oliveira da Mata - ME,11322188000100,408822309,da.paz.me.1243@example.com,5586929739889,TRUE,2026-03-04 23:24:48,2026-08-20 06:18:31
1244,PF,Carlos Eduardo da Cruz,,36644297455,,carlos.eduardo.da.cruz.1244@example.com,55010997202170,TRUE,2022-12-28 03:37:24,2023-11-19 08:36:17
1245,PJ,Duarte EIRELI,,27483880000150,485346557,duarte.eireli.1245@example.com,5522903004496,TRUE,2026-01-12 09:01:45,2026-10-02 15:00:29
1246,PJ,Garcia EIRELI,,01637856000135,129390025,garcia.eireli.1246@example.com,5521937565896,TRUE,2025-01-25 16:46:25,2025-06-05 23:43:55
1247,PJ,Farias Pacheco Ltda.,Abreu,08471760000199,861993145,farias.pacheco.ltda.1247@example.com,5543945663113,TRUE,2026-10-06 18:41:46,2026-12-29 22:42:42
1248,PJ,Aragão ME,da Rocha Cirino S.A.,93390803000180,622033474,arag.o.me.1248@example.com,55046931043796,TRUE,2026-12-07 14:11:45,2026-12-13 12:58:13
1249,PF,Maria Laura Viana,,69085520630,,maria.laura.viana.1249@example.com,5500985294690,TRUE,2021-10-18 03:08:55,2025-12-03 23:24:25
1250,PF,Caio Ramos,,41630350443,,caio.ramos.1250@example.com,55074917430435,TRUE,2023-04-01 14:26:59,2024-09-03 20:55:56
1251,PJ,Cassiano S.A.,Aragão,62050709000159,228946652,cassiano.s.a.1251@example.com,55052933282930,TRUE,2026-06-05 07:10:30,2026-12-08 02:04:00
1252,PF,Antony Carvalho,,50150932251,,antony.carvalho.1252@example.com,5569913303033,TRUE,2022-07-10 06:26:21,2025-10-31 19:50:16
1253,PF,Nicolas Martins,,09614453940,,nicolas.martins.1253@example.com,55011967507627,TRUE,2020-03-07 13:39:13,2026-02-03 04:02:15
1254,PJ,Sá ME,da Cruz,67765355000142,024530123,s.me.1254@example.com,5584972303420,TRUE,2023-12-21 04:30:57,2024-07-23 03:18:06
1255,PF,Vitor Hugo da Rocha,,42512321606,,vitor.hugo.da.rocha.1255@example.com,55019901722240,TRUE,2025-02-25 04:49:18,2026-12-30 23:51:00
1256,PJ,Araújo ME,Silveira,12542018000102,648717754,ara.jo.me.1256@example.com,5519992406583,TRUE,2023-06-20 09:09:11,2023-12-17 16:44:15
1257,PJ,Cassiano Ltda,Pires,93599781000163,258122590,cassiano.ltda.1257@example.com,5556968448237,TRUE,2023-07-08 09:47:30,2026-09-12 19:01:38
1258,PJ,Pires Correia - ME,,64952526000154,912121101,pires.correia.me.1258@example.com,5578903586901,TRUE,2024-07-06 07:47:20,2025-10-10 09:27:54
1259,PJ,Aragão EIRELI,da Rocha,15078325000164,039251999,arag.o.eireli.1259@example.com,5552995171222,TRUE,2025-02-26 01:07:43,2025-07-31 21:11:30
1260,PF,Maria Julia Souza,,80058953132,,maria.julia.souza.1260@example.com,5533987220542,TRUE,2023-08-19 05:44:34,2024-12-20 22:53:14
1261,PF,Daniel Garcia,,07598360278,,daniel.garcia.1261@example.com,55065949633083,TRUE,2026-01-15 17:49:58,2026-08-17 21:09:50
1262,PF,João Vitor da Rocha,,49808636470,,jo.o.vitor.da.rocha.1262@example.com,5570948878995,TRUE,2024-05-04 08:55:41,2026-06-15 13:14:44
1263,PJ,da Mata - ME,,94900494000104,020596851,da.mata.me.1263@example.com,5553977492663,TRUE,2020-05-25 03:09:00,2024-11-17 23:42:21
1264,PJ,Peixoto Sousa Ltda.,da Conceição,90260687000197,427775225,peixoto.sousa.ltda.1264@example.com,5520961658129,TRUE,2020-07-10 12:59:54,2024-09-26 04:18:41
1265,PF,Arthur Rezende,,95218475491,,arthur.rezende.1265@example.com,5592929411563,TRUE,2022-03-06 11:15:01,2026-04-17 00:28:09
1266,PF,Dom Pastor,,11059347300,,dom.pastor.1266@example.com,5559963637262,TRUE,2022-04-21 01:22:46,2025-06-26 23:30:52
1267,PF,LAÍS RIOS,,83336666716,,la.s.rios.1267@example.com,55006961549808,TRUE,2024-07-22 12:16:54,2025-12-16 13:09:10
1268,PJ,Brito ME,Costela Silveira S/A,13879006000122,380049832,brito.me.1268@example.com,5512921215481,TRUE,2022-12-15 21:59:46,2025-10-13 10:58:59
1269,PF,Sra. Zoe Cassiano,,48528659143,,sra.zoe.cassiano.1269@example.com,5586987640191,TRUE,2022-06-04 04:46:06,2025-07-01 14:55:07
1270,PF,Lunna da Luz,,79521135182,,lunna.da.luz.1270@example.com,5580964420062,TRUE,2026-02-17 01:20:40,2026-09-03 06:23:40
1271,PJ,Macedo ME,da Cruz,33121332000183,585664641,macedo.me.1271@example.com,5562934219262,TRUE,2023-05-14 09:14:39,2024-08-15 15:50:24
1272,PF,Breno Correia,,90924504480,,breno.correia.1272@example.com,55004910429483,TRUE,2021-06-16 00:34:52,2026-09-06 05:51:21
1273,PF,João Miguel Siqueira,,61611783119,,jo.o.miguel.siqueira.1273@example.com,55089911797269,TRUE,2022-08-13 02:15:06,2025-03-02 03:30:31
1274,PF,Lara Oliveira,,69894802540,,lara.oliveira.1274@example.com,5512983180036,TRUE,2024-07-08 22:11:52,2024-12-19 06:17:25
1275,PF,Maria Luísa Almeida,,06335893223,,maria.lu.sa.almeida.1275@example.com,55000905328538,FALSE,2020-06-28 20:49:18,2023-10-08 08:08:02
1276,PJ,Correia ME,Abreu Ltda.,54616664000109,052438380,correia.me.1276@example.com,5582969299007,TRUE,2022-05-23 18:42:31,2025-03-19 00:03:57
1277,PJ,Nascimento Ltda,Castro,98676869000155,763328389,nascimento.ltda.1277@example.com,5533976185186,TRUE,2021-01-10 06:41:02,2024-01-06 09:12:33
1278,PF,Miguel Marques,,76725388965,,miguel.marques.1278@example.com,5536984101328,FALSE,2021-03-15 23:58:14,2022-05-21 17:51:21
1279,PF,Guilherme Câmara,,03541952636,,guilherme.c.mara.1279@example.com,5521988352791,TRUE,2025-09-28 00:13:06,2026-06-20 09:09:49
1280,PJ,Duarte S.A.,Guerra - ME,98295356000102,761065920,duarte.s.a.1280@example.com,5581943192797,TRUE,2023-08-04 14:44:37,2024-03-18 12:34:54
1281,PJ,Camargo EIRELI,Montenegro,69384278000106,159698384,camargo.eireli.1281@example.com,5572902665686,TRUE,2026-01-29 11:11:19,2026-06-28 04:05:53
1282,PF,Luiz Gustavo Oliveira,,59096627407,,luiz.gustavo.oliveira.1282@example.com,5525973498992,TRUE,2021-01-20 04:56:52,2022-07-26 06:04:02
1283,PF,Dr. Henry Gabriel Pereira,,17895832760,,dr.henry.gabriel.pereira.1283@example.com,5560974299074,TRUE,2020-03-15 18:23:39,2025-02-12 23:14:37
1284,PJ,Casa Grande S.A.,Lima,61047259000182,941799670,casa.grande.s.a.1284@example.com,5508997474859,TRUE,2025-09-06 02:27:03,2026-08-20 06:45:38
1285,PJ,Guerra S.A.,Barbosa,53499269000120,839841673,guerra.s.a.1285@example.com,5578953698816,TRUE,2024-09-09 15:02:32,2025-11-11 12:39:01
1286,PF,Vitor Alves,,98879628801,,vitor.alves.1286@example.com,5545909286052,TRUE,2025-01-01 03:33:38,2025-03-04 20:44:39
1287,PJ,Andrade S.A.,Carvalho,88739576000116,706648900,andrade.s.a.1287@example.com,5524984581308,TRUE,2023-07-24 20:21:14,2023-08-31 21:06:37
1288,PF,Esther Rios,,60602506298,,esther.rios.1288@example.com,,FALSE,2022-05-08 02:41:04,2024-10-22 22:59:49
1289,PJ,Novaes Ltda.,da Costa,63359686000121,027500030,novaes.ltda.1289@example.com,5566919953056,TRUE,2020-12-28 19:05:17,2024-09-16 23:09:32
1290,PF,Calebe Novais,,80387158103,,calebe.novais.1290@example.com,5593978467908,TRUE,2020-04-25 06:00:33,2024-11-13 15:59:36
1291,PF,Allana Rezende,,90748192735,,allana.rezende.1291@example.com,5587926001365,TRUE,2026-01-24 23:52:20,2026-09-06 22:44:50
1292,PJ,Aragão S.A.,da Rocha,83247686000147,442990674,arag.o.s.a.1292@example.com,5568965240622,TRUE,2022-11-15 09:20:06,2023-03-21 20:08:07
1293,PJ,Duarte Ltda.,Mendes,50302909000172,256222190,duarte.ltda.1293@example.com,5533947047476,TRUE,2026-10-11 08:03:06,2026-12-02 14:53:35
1294,PF,Vitor Hugo da Paz,,89787856116,,vitor.hugo.da.paz.1294@example.com,5559939652138,TRUE,2024-01-25 15:46:25,2024-04-17 08:29:56
1295,PF,Levi Abreu,,40008985235,,levi.abreu.1295@example.com,55012945531290,TRUE,2022-10-10 05:23:49,2024-12-15 21:17:55
1296,PJ,Sousa S.A.,,24148261000111,622117327,sousa.s.a.1296@example.com,55026948839585,TRUE,2023-10-15 09:29:40,2025-10-09 00:02:10
1297,PF,Dra. Luna Novaes,,08316846748,,dra.luna.novaes.1297@example.com,5522994252516,TRUE,2024-10-20 17:07:35,2026-01-15 18:05:38
1298,PF,Theodoro Duarte,,37990388090,,theodoro.duarte.1298@example.com,55059917105080,TRUE,2023-03-23 02:25:32,2024-11-29 17:28:54
1299,PJ,das Neves S.A.,,77224851000142,914774473,das.neves.s.a.1299@example.com,5535924784171,TRUE,2025-11-25 11:13:16,2026-11-06 18:43:39
1300,PF,Dr. Raul Costa,,67462069121,,dr.raul.costa.1300@example.com,5549930537880,TRUE,2020-02-02 09:20:30,2026-08-12 08:55:02
1301,PJ,Correia Campos - EI S.A.,,77393395000164,361133892,correia.campos.ei.s.a.1301@example.com,5508978828152,TRUE,2023-10-09 09:11:53,2024-03-23 12:27:50
1302,PJ,Nogueira S.A.,Costa,49755434000190,048625152,nogueira.s.a.1302@example.com, 5574965353780,TRUE,2022-05-18 03:35:23,2025-11-20 14:42:06
1303,PJ,Moraes - EI ME,Fogaça - ME,13040103000127,734467177,moraes.ei.me.1303@example.com,5529969143362,TRUE,2024-02-05 06:29:51,2024-11-03 20:47:20
1304,PJ,Garcia Ltda,da Luz,28566049000125,509999001,garcia.ltda.1304@example.com,5589985739083,TRUE,2022-03-31 11:51:11,2022-08-26 15:04:09
1305,PF,Manuela Castro,,12230764314,,manuela.castro.1305@example.com,5518996844246,TRUE,2026-12-24 19:32:47,2026-12-31 02:50:02
1306,PF,Théo Vasconcelos,,01215616821,,th.o.vasconcelos.1306@example.com,5549997957285,TRUE,2021-05-23 01:45:32,2026-09-27 16:02:36
1307,PJ,Farias S.A.,,98083997000195,958281902,farias.s.a.1307@example.com,55017997891248,TRUE,2023-05-26 12:16:41,2026-01-21 07:27:31
1308,PJ,Porto Pereira - ME,Martins S/A,21918626000151,598445143,porto.pereira.me.1308@example.com,5572986811230,FALSE,2023-11-26 04:29:20,2026-03-08 13:54:22
1309,PF,Vinícius Montenegro,,83539320164,,vin.cius.montenegro.1309@example.com,5568911939781,TRUE,2023-08-26 18:30:40,2025-02-09 22:58:45
1310,PJ,Fernandes EIRELI,,08754793000146,900992177,fernandes.eireli.1310@example.com,5505952866933,FALSE,2021-10-05 02:29:29,2022-10-09 18:50:48
1311,PF,Sr. Levi Souza,,09011360931,,sr.levi.souza.1311@example.com,5580970532601,TRUE,2023-12-17 03:24:50,2026-07-04 17:55:01
1312,PJ,Oliveira S.A.,Albuquerque S.A.,28322432000138,829742551,oliveira.s.a.1312@example.com,5560990858181,TRUE,2024-02-11 13:22:04,2024-06-13 07:12:20
1313,PF,João Miguel Duarte,,29946418878,,jo.o.miguel.duarte.1313@example.com,5524937361587,TRUE,2025-04-03 21:17:32,2025-11-10 23:37:16
1314,PF,Mateus Sá,,47838067804,,mateus.s.1314@example.com,5527913589693,TRUE,2026-06-05 07:01:30,2026-06-11 15:45:35
1315,PJ,Fogaça da Costa - EI EIRELI,,20216969000101,005856154,foga.a.da.costa.ei.eireli.1315@example.com,55031956639792,TRUE,2023-03-23 05:06:24,2024-04-11 22:21:26
1316,PJ,Ferreira Ltda,Brito - ME,22481881000142,436902837,ferreira.ltda.1316@example.com,55027902896660,TRUE,2021-05-10 06:34:26,2024-09-12 19:04:59
1317,PF,Sr. Juan Cavalcanti,,38316592304,,sr.juan.cavalcanti.1317@example.com,5516944161019,TRUE,2020-03-29 07:06:29,2021-10-14 13:47:16
1318,PF,Sra. Luna Porto,,18390000318,,sra.luna.porto.1318@example.com,5558946405103,TRUE,2020-08-03 10:16:55,2021-09-03 18:17:07
1319,PJ,Carvalho - ME,Albuquerque da Luz S.A.,11083716000116,763628144,carvalho.me.1319@example.com,5571989395309,TRUE,2025-06-11 02:28:15,2026-03-25 00:07:32
1320,PF,Ana Clara Leão,,02381522514,,ana.clara.le.o.1320@example.com,55064990922884,TRUE,2021-06-20 14:59:14,2023-02-04 11:29:15
1321,PF,Sophia Marques,,22934009564,,sophia.marques.1321@example.com,5555913587271,TRUE,2024-08-29 13:27:44,2025-05-08 20:41:50
1322,PJ,da Mata S.A.,Almeida Ramos - ME,00780815000130,881164034,da.mata.s.a.1322@example.com,5598981873877,TRUE,2025-06-22 22:57:12,2026-09-08 05:48:13
1323,PJ,Moraes Ltda,,82563080000158,333647704,moraes.ltda.1323@example.com,5530990915386,TRUE,2026-01-17 03:34:59,2026-12-13 12:56:50
1324,PF,Francisco Nogueira,,08815768750,,francisco.nogueira.1324@example.com,55062954204123,TRUE,2023-12-11 13:39:57,2024-11-22 09:51:21
1325,PF,Arthur Gabriel Silveira,,49421267621,,arthur.gabriel.silveira.1325@example.com,5577920441007,TRUE,2026-10-22 12:42:37,2026-11-10 18:46:51
1326,PJ,Brito S.A.,,66467061000171,932453810,brito.s.a.1326@example.com,5579941224870,FALSE,2023-06-01 18:46:08,2025-10-04 10:45:11
1327,PJ,Cassiano EIRELI,da Cunha,04850308000187,963225174,cassiano.eireli.1327@example.com,55024904326118,TRUE,2022-11-17 02:07:54,2025-03-28 20:52:54
1328,PF,Ana Júlia Andrade,,26205505991,,ana.j.lia.andrade.1328@example.com,5546986163070,TRUE,2020-01-27 20:51:37,2024-11-15 00:14:22
1329,PF,Yago Guerra,,89374310503,,yago.guerra.1329@example.com,55020920095366,TRUE,2023-05-21 14:07:37,2025-09-14 09:34:05
1330,PF,Srta. Ana Lívia Oliveira,,92669967850,,srta.ana.l.via.oliveira.1330@example.com,5536989005779,TRUE,2023-10-19 14:52:28,2026-06-04 11:37:08
1331,PJ,Alves ME,Brito - ME,12626937000156,325900739,alves.me.1331@example.com,55013907221138,FALSE,2024-12-24 07:51:56,2026-09-07 14:56:11
1332,PF,Ana Cecília Souza,,51708015302,,ana.cec.lia.souza.1332@example.com,5571967221045,TRUE,2026-02-11 23:20:25,2026-03-30 21:14:40
1333,PF,Sra. Maria Luísa Vieira,,39397815253,,sra.maria.lu.sa.vieira.1333@example.com,5571992817074,TRUE,2023-05-29 16:41:10,2026-12-18 23:26:27
1334,PJ,da Cruz Ltda,Aragão,00795446000150,234422521,da.cruz.ltda.1334@example.com,5502952394120,TRUE,2026-12-03 21:58:59,2026-12-12 00:32:44
1335,PF,Júlia das Neves,,30250404168,,j.lia.das.neves.1335@example.com,55072969032655,TRUE,2021-10-10 06:24:57,2026-01-25 07:58:41
1336,PF,Henry Gabriel Cardoso,,47461254570,,henry.gabriel.cardoso.1336@example.com,55061979480245,TRUE,2021-08-22 19:38:18,2022-12-13 11:20:52
1337,PF,Sra. Ágatha Ferreira,,74981632410,,sra.gatha.ferreira.1337@example.com,5560921191589,TRUE,2025-11-05 10:07:11,2026-07-22 09:03:53
1338,PF,Enzo Gabriel Lopes,,29559637800,,enzo.gabriel.lopes.1338@example.com,5564998647868,TRUE,2025-09-09 19:22:42,2026-04-29 07:51:11
1339,PJ,Cardoso Ltda,Martins Garcia S/A,37883913000103,088447408,cardoso.ltda.1339@example.com,5578919190749,TRUE,2026-09-09 02:09:39,2026-09-10 16:17:44
1340,PJ,Barros Lopes Ltda.,Aragão - ME,17960028000173,983692353,barros.lopes.ltda.1340@example.com,5584986470821,TRUE,2025-03-30 13:17:10,2025-09-11 18:44:34
1341,PJ,Oliveira Moura - ME,da Mota,27101859000143,622021237,oliveira.moura.me.1341@example.com,55005950330000,TRUE,2020-05-18 17:27:48,2026-04-02 05:58:22
1342,PF,Stella Garcia,,72334080683,,stella.garcia.1342@example.com,5546973919008,TRUE,2024-12-24 12:04:37,2026-08-04 19:15:37
1343,PJ,Campos Ltda.,,75823457000103,160091692,campos.ltda.1343@example.com,5527937989790,TRUE,2020-04-12 10:53:13,2022-04-11 00:57:55
1344,PF,Alexia Nogueira,,86486722797,,alexia.nogueira.1344@example.com,5548918674630,TRUE,2020-12-27 07:26:14,2026-01-12 23:24:19
1345,PJ,Almeida - EI EIRELI,Rodrigues,78771925000123,336113711,almeida.ei.eireli.1345@example.com,5515919854582,TRUE,2020-07-09 09:51:05,2021-12-08 15:43:40
1346,PJ,Cassiano ME,Correia e Filhos,38448927000161,401535346,cassiano.me.1346@example.com,5507956999449,TRUE,2026-04-30 03:57:38,2026-06-13 03:14:21
1347,PF,Sra. Maria Luiza Lopes,,25864890634,,sra.maria.luiza.lopes.1347@example.com,55020910824028,TRUE,2023-06-15 06:03:34,2026-01-05 21:22:22
1348,PJ,Sales - EI ME,,42923794000105,223879402,sales.ei.me.1348@example.com,5520985817452,TRUE,2025-08-07 07:20:14,2026-11-14 08:06:01
1349,PJ,da Conceição ME,,77937943000170,536423570,da.concei.o.me.1349@example.com,5541929182851,TRUE,2020-12-06 11:22:58,2025-03-15 10:07:42
1350,PJ,Rodrigues - ME,,70876346000133,125590461,rodrigues.me.1350@example.com,5507992304660,TRUE,2023-05-29 14:41:30,2026-08-02 15:07:24
1351,PJ,Barros S.A.,Moreira Casa Grande - ME,40910521000109,101232961,barros.s.a.1351@example.com,5512904850766,TRUE,2020-08-20 03:21:25,2020-09-27 18:46:38
1352,PF,Sr. José Pedro das Neves,,43355837709,,sr.jos.pedro.das.neves.1352@example.com,5504922763460,TRUE,2022-05-19 01:33:02,2024-05-02 11:36:17
1353,PJ,Pinto S/A S.A.,da Costa,03134102000198,057347243,pinto.s.a.s.a.1353@example.com,5586917682251,TRUE,2021-07-18 07:28:37,2021-11-21 18:51:18
1354,PF,Dra. Carolina Marques,,10657047554,,dra.carolina.marques.1354@example.com,55067908666562,TRUE,2023-01-05 18:24:32,2023-01-14 21:51:22
1355,PF,Cliente,,66772931068,,jo.o.guilherme.barbosa.1355@example.com,5576987849477,TRUE,2020-07-03 14:36:38,2024-07-07 02:47:40
1356,PJ,Ribeiro S.A.,Porto S.A.,10406807000182,500618489,ribeiro.s.a.1356@example.com,55042923543404,TRUE,2023-05-27 17:38:37,2024-01-25 23:46:18
1357,PJ,Sousa EIRELI,,08656392000153,682121564,sousa.eireli.1357@example.com,5552954920644,FALSE,2026-12-02 23:13:02,2026-12-14 23:47:39
1358,PF,Aurora Vargas,,15587234479,,aurora.vargas.1358@example.com,5519973881827,TRUE,2026-05-06 15:31:34,2026-11-20 14:04:43
1359,PJ,Abreu Rios - ME,das Neves Câmara Ltda.,61773574000197,948821884,abreu.rios.me.1359@example.com,5568906640511,TRUE,2022-12-22 08:50:58,2024-01-03 14:35:27
1360,PJ,Cirino S/A EIRELI,Freitas das Neves S.A.,55245795000190,412301604,cirino.s.a.eireli.1360@example.com,5586903721860,TRUE,2021-03-15 03:44:05,2022-11-08 10:40:45
1361,PJ,Costa S.A.,Sampaio S.A.,47398212000132,197899901,costa.s.a.1361@example.com,5540903471317,TRUE,2024-06-06 15:06:55,2024-10-03 22:13:44
1362,PF,Srta. Nina Teixeira,,51994194715,,srta.nina.teixeira.1362@example.com,5560916259084,TRUE,2023-08-17 14:33:04,2025-11-16 01:20:15
1363,PF,João Miguel Porto,,70101987218,,jo.o.miguel.porto.1363@example.com,55085950113753,TRUE,2022-08-29 15:43:12,2024-01-15 19:10:09
1364,PF,Sr. Dante Almeida,,75936510450,,sr.dante.almeida.1364@example.com,55028987807279,TRUE,2021-03-17 06:12:51,2022-10-21 04:01:56
1365,PF,Ian Martins,,37473837850,,ian.martins.1365@example.com,5561960881972,TRUE,2020-09-21 03:41:14,2026-10-14 23:04:58
1366,PF,Guilherme Rocha,,90089115660,,guilherme.rocha.1366@example.com,5596947718375,TRUE,2022-08-21 07:24:29,2025-03-05 10:59:17
1367,PF,Asafe Machado,,57107374532,,asafe.machado.1367@example.com,5581902480855,TRUE,2021-09-02 15:41:03,2026-04-27 09:08:13
1368,PJ,Montenegro S.A.,Albuquerque S.A.,67724668000152,443236221,montenegro.s.a.1368@example.com,5590969685746,TRUE,2020-02-28 12:05:53,2023-04-29 13:52:18
1369,PF,Olivia Almeida,,14571685378,,olivia.almeida.1369@example.com,5575916913952,TRUE,2021-10-29 21:55:02,2023-03-30 17:46:36
1370,PJ,Duarte S/A S.A.,Jesus Ltda.,78850236000104,261070335,duarte.s.a.s.a.1370@example.com,5584924319839,TRUE,2024-04-26 13:32:10,2026-12-30 13:57:51
1371,PJ,da Paz Nogueira Ltda.,Câmara S/A,25970664000104,041691053,da.paz.nogueira.ltda.1371@example.com,5521951675864,TRUE,2023-04-08 16:04:40,2024-04-03 03:00:24
1372,PF,Isabelly da Conceição,,43428921208,,isabelly.da.concei.o.1372@example.com,5553948110501,TRUE,2020-10-11 20:54:32,2026-07-04 01:46:26
1373,PJ,Monteiro Ltda,da Luz,64568709000170,278961573,monteiro.ltda.1373@example.com,1234567890,TRUE,2025-02-26 11:35:21,2025-11-01 15:52:01
1374,PJ,da Conceição Pastor Ltda.,,07556210000100,978155426,da.concei.o.pastor.ltda.1374@example.com,5597923602446,TRUE,2024-03-07 08:26:53,2025-08-06 05:00:48
1375,PF,Sra. Lara Lima,,09370025693,,sra.lara.lima.1375@example.com,55072905171073,TRUE,2023-05-09 08:21:35,2025-06-19 00:42:30
1376,PF,Theodoro Martins,,85657560337,,theodoro.martins.1376@example.com,5556947837031,TRUE,2021-05-12 02:27:32,2024-07-16 01:56:06
1377,PJ,Dias ME,,23720453000198,438027414,dias.me.1377@example.com,5557926029254,TRUE,2025-09-13 09:48:26,2026-11-07 03:21:23
1378,PJ,Rodrigues ME,Casa Grande,51843212000171,728840766,rodrigues.me.1378@example.com,5520976327135,TRUE,2020-11-13 10:48:56,2024-06-28 05:05:41
1379,PJ,Siqueira Novaes - ME,Leão,14103521000189,259238687,siqueira.novaes.me.1379@example.com,5506904886932,TRUE,2021-06-14 10:03:18,2026-06-19 14:55:23
