id,customer_id,address_type,postal_code,street,number,complement,district,city,state,country,is_primary
2587,1292,billing,34254-825,Aeroporto de Nascimento,21,,Mariano De Abreu,Vieira Verde,GO,BR,TRUE
2588,1292,billing,50465-342,Lagoa Leandro Cassiano,480,,Vila Nossa Senhora Do Rosário,Leão,AC,BR,FALSE
2589,1292,billing,97480579,Vila Manuella Rios,63,,Conjunto Jardim Filadélfia,Brito,PE,BR,FALSE
2590,1293,billing,61109-763,Esplanada Moreira,66,,Garças,Sampaio da Prata,AP,BR,TRUE
2591,1293,secondary,79172-148,Sítio Stella Cavalcante,68,Apto 515,Calafate,Vasconcelos,RO,BR,FALSE
2592,1294,billing,46673088,Jardim Nogueira,9,,Buraco Quente,Siqueira,PR,BR,TRUE
2593,1294,secondary,74600111,Praça Kamilly da Costa,2,Apto 084,São Marcos,Fernandes dos Dourados,RR,BR,FALSE
2594,1295,billing,93812401,Residencial Jade Gomes,964,,Heliopolis,Borges Alegre,RN,BR,TRUE
2595,1296,billing,01452971,Viaduto Nathan Sousa,5,,Corumbiara,Vargas,AP,BR,TRUE
2596,1297,billing,87509310,Pátio de Silva,8,,Europa,Sampaio da Praia,RO,BR,TRUE
2597,1297,secondary,17772-166,Avenida Emanuel Gomes,65,Apto 345,Inconfidência,Pimenta de Sá,PR,BR,FALSE
2598,1298,billing,80893725,Morro de Lima,7,,Vila Nova Gameleira 3ª Seção,Monteiro,RO,BR,TRUE
2599,1298,secondary,01481-027,Viela da Costa,74,Apto 576,Bernadete,Fonseca,BA,BR,FALSE
2600,1299,billing,23754-354,Recanto Daniel Campos,72,,Novo São Lucas,Mendonça,MA,BR,TRUE
2601,1299,secondary,99358-839,Sítio Vitor Machado,716,,Laranjeiras,da Paz,MA,BR,FALSE
2602,1299,secondary,50323-124,Rodovia de Ramos,314,Apto 742,São Luiz,Montenegro Verde,AM,BR,FALSE
2603,1300,billing,96545-827,Quadra Sampaio,50,,Canaa,Montenegro Verde,DF,BR,TRUE
2604,1300,secondary,24185-048,Avenida de Albuquerque,70,,Santa Helena,Moura,RR,BR,FALSE
2605,1300,billing,62408-283,Vereda Aragão,3,,Pompéia,da Conceição,PE,BR,FALSE
2606,1301,billing,28925-702,Passarela de Rocha,22,,São José,Fogaça,PR,BR,TRUE
2607,1301,billing,57731753,Fazenda Lívia Nascimento,19,Apto 361,Zilah Sposito,da Costa das Pedras,PI,BR,FALSE
2608,1301,billing,29833691,Loteamento de Macedo,8,,São Salvador,Albuquerque,AL,BR,FALSE
2609,1302,billing,05644158,Passarela de Novaes,974,,Confisco,Dias de Ramos,PI,BR,TRUE
2610,1303,billing,31839021,Residencial Rhavi Porto,90,,Embaúbas,Brito das Flores,RR,BR,TRUE
2611,1303,secondary,28794731,Aeroporto Pastor,520,,São Damião,Jesus,AM,BR,FALSE
2612,1304,billing,33628857,Avenida de Caldeira,78,,Pongelupe,Nunes,PA,BR,TRUE
2613,1304,billing,26302-669,Área de Vieira,82,Apto 399,Vila Santa Monica 2ª Seção,Lopes das Flores,CE,BR,FALSE
2614,1304,secondary,91374128,Trecho Rodrigues,8,,Mantiqueira,Mendonça do Oeste,SP,BR,FALSE
2615,1305,billing,08220-473,Colônia Pastor,14,,Jardim América,da Mota de Moraes,PE,BR,TRUE
2616,1306,billing,41833567,Alameda Melo,1,,Campo Alegre,Santos do Amparo,ES,BR,TRUE
2617,1306,secondary,27220-895,Viela de Albuquerque,601,,Vila União,Martins,TO,BR,FALSE
2618,1307,billing,89862-206,Pátio de Mendes,56,Apto 389,Horto Florestal,Vargas,MS,BR,TRUE
2619,1307,secondary,35982029,Área de Azevedo,66,,Lourdes,Fonseca,AP,BR,FALSE
2620,1308,billing,47723-436,Vereda Larissa da Paz,99,,Vila Do Pombal,Pires das Pedras,MT,BR,TRUE
2621,1308,secondary,33504680,Colônia de Duarte,77,Apto 509,Virgínia,Andrade de Goiás,AL,BR,FALSE
2622,1308,billing,58569-396,Conjunto Cavalcanti,591,Apto 576,Flavio Marques Lisboa,Cunha de Goiás,RN,BR,FALSE
2623,1309,billing,12363-061,Fazenda de Macedo,70,,Capitão Eduardo,Nascimento de Siqueira,AL,BR,TRUE
2624,1309,billing,87166993,Via Erick Araújo,75,Apto 724,Cdi Jatoba,da Mota de Cardoso,AL,BR,FALSE
2625,1310,billing,84271-713,Loteamento Isabelly das Neves,267,Apto 436,Itapoa,Garcia,AP,BR,TRUE
2626,1310,secondary,59088-700,Núcleo Caldeira,982,,Camponesa 1ª Seção,Aparecida da Serra,SP,BR,FALSE
2627,1311,billing,33441-102,Área Barbosa,39,Apto 160,Vila Calafate,Cassiano,PE,BR,TRUE
2628,1311,secondary,70997263,Distrito Nunes,13,,Mangabeiras,Cassiano,SE,BR,FALSE
2629,1312,billing,28521240,Parque Carvalho,24,,Salgado Filho,Souza do Galho,MG,BR,TRUE
2630,1312,billing,06498824,Vila Luara Pereira,3,Apto 902,Piraja,Pacheco Verde,AC,BR,FALSE
2631,1312,secondary,50820-269,Quadra Novaes,89,,Conjunto Floramar,Cunha Verde,PE,BR,FALSE
2632,1313,billing,74537401,Estação de Gomes,149,,Savassi,Leão da Mata,DF,BR,TRUE
2633,1313,secondary,06593124,Feira de Teixeira,127,,Monsenhor Messias,Vargas da Mata,MT,BR,FALSE
2634,1313,secondary,34854-132,Praça Garcia,7,,Conjunto Taquaril,Cirino de Goiás,AL,BR,FALSE
2635,1314,billing,97334945,Aeroporto da Cunha,52,,Cônego Pinheiro 1ª Seção,Fogaça,CE,BR,TRUE
2636,1315,billing,73889-076,Condomínio de da Cruz,9,Apto 763,Vila Dos Anjos,da Rocha do Norte,AC,BR,TRUE
2637,1316,billing,20267886,Núcleo de Caldeira,17,,Bandeirantes,Mendonça do Sul,RR,BR,TRUE
2638,1316,billing,73038200,Viaduto Andrade,19,Apto 110,Senhor Dos Passos,Aragão,RJ,BR,FALSE
2639,1317,billing,82103887,Colônia de Farias,5,,Califórnia,Montenegro de Pacheco,TO,BR,TRUE
2640,1318,billing,65401624,Trevo Fogaça,45,Apto 870,Sport Club,Pacheco de Borges,MT,BR,TRUE
2641,1318,billing,22058-328,Recanto Azevedo,88,Apto 544,Vila Suzana Segunda Seção,Cunha da Serra,GO,BR,FALSE
2642,1319,billing,46604729,Rodovia Vitor Cassiano,10,Apto 014,Etelvina Carneiro,Aparecida,AP,BR,TRUE
2643,1320,billing,09706-704,Feira de Albuquerque,24,Apto 935,Andiroba,Freitas,GO,BR,TRUE
2644,1320,billing,33574151,Condomínio de Sá,34,,Vila Jardim Leblon,Fonseca,AP,BR,FALSE
2645,1320,secondary,73990-537,Via de Silva,691,Apto 572,São Tomaz,Gomes de Novaes,MA,BR,FALSE
2646,1321,billing,81628261,Estrada de Gonçalves,44,,Vila Califórnia,Ribeiro do Campo,RJ,BR,TRUE
2647,1322,billing,73959329,Lagoa Vitor Silveira,6,Apto 546,Flooramar,Borges,PI,BR,TRUE
2648,1323,billing,70062686,Área Novais,84,,Nova Gameleira,Porto,PR,BR,TRUE
2649,1324,billing,98989-628,Residencial Ana Cunha,93,,Vila Piratininga,Viana Grande,MT,BR,TRUE
2650,1324,secondary,49625255,Alameda de da Cruz,6,,Estrela Do Oriente,Cunha de Minas,SC,BR,FALSE
2651,1324,billing,13521485,Recanto de Fernandes,8,,Horto Florestal,Vargas,SE,BR,FALSE
2652,1325,billing,92621973,Lagoa Fonseca,72,,Vila Da Ária,da Rosa da Serra,MT,BR,TRUE
2653,1326,billing,60194-611,Aeroporto Stephany Camargo,8,Apto 452,Maria Helena,Porto da Prata,MG,BR,TRUE
2654,1326,billing,50855110,Setor de Almeida,70,Apto 154,Providencia,Araújo,MT,BR,FALSE
2655,1326,billing,87037-131,Trecho das Neves,27,,Atila De Paiva,Costa,PA,BR,FALSE
2656,1327,billing,60632-879,Sítio de Azevedo,59,,Vila Nova Cachoeirinha 2ª Seção,Lima do Norte,MG,BR,TRUE
2657,1327,billing,59915-242,Vila Ana Sophia Rios,1,,Calafate,Porto do Campo,MT,BR,FALSE
2658,1328,billing,64431623,Alameda da Cruz,1,Apto 452,Santa Monica,Moura,SP,BR,TRUE
2659,1329,billing,35096888,Sítio de Siqueira,21,,Jardim Dos Comerciarios,Costa do Galho,PA,BR,TRUE
2660,1330,billing,68444-121,Campo de Mendes,7,,Cônego Pinheiro 2ª Seção,Pires,AM,BR,TRUE
2661,1330,billing,89426-032,Aeroporto Sá,19,,Conjunto Celso Machado,Farias,MA,BR,FALSE
2662,1331,billing,59428398,Condomínio Casa Grande ,1,Apto 597,Buritis,Barros,CE,BR,TRUE
2663,1331,secondary,42360-256,Feira Luiz Henrique Sampaio,29,,Pedreira Padro Lopes,Cavalcante,ES,BR,FALSE
2664,1332,billing,09554093,Fazenda Fernanda Silva,286,,Jaqueline,Cunha,AC,BR,TRUE
2665,1332,billing,65693-009,Feira Moraes,65,,Nova Esperança,Gomes de Barros,ES,BR,FALSE
2666,1332,secondary,28233-443,Vila da Cunha,51,,Conjunto Paulo Vi,Carvalho de Siqueira,SE,BR,FALSE
2667,1333,billing,51395414,Condomínio de Sá,21,,Boa Viagem,Moura,GO,BR,TRUE
2668,1333,secondary,56196232,Passarela de Souza,662,Apto 137,Providencia,Melo,MG,BR,FALSE
2669,1333,billing,55590848,Colônia Albuquerque,54,,Nova America,Cunha do Norte,PB,BR,FALSE
2670,1334,billing,98209-768,Distrito Martins,188,,Carmo,Ramos,CE,BR,TRUE
2671,1334,billing,69951906,Trevo Sá,34,Apto 052,São Lucas,Costa,AL,BR,FALSE
2672,1334,secondary,57128-753,VIADUTO DA PAZ,108,,Boa Esperança,Lopes,SE,BR,FALSE
2673,1335,billing,49474214,Loteamento da Luz,227,,Senhor Dos Passos,da Rocha,MT,BR,TRUE
2674,1335,billing,69229-625,Vila de da Rosa,80,Apto 217,Santa Monica,Peixoto Verde,RR,BR,FALSE
2675,1335,secondary,90530-443,Via Pimenta,14,Apto 639,Mariano De Abreu,Mendes,AC,BR,FALSE
2676,1336,billing,97407339,Favela Beatriz Camargo,1,Apto 933,Brasil Industrial,Sales do Galho,TO,BR,TRUE
2677,1337,billing,98591469, Passarela Garcia,23,Apto 890,Araguaia,Montenegro,RR,BR,TRUE
2678,1338,billing,73218951,Via Davi Lucas Pimenta,53,Apto 860,Pedreira Padro Lopes,Marques,SP,BR,TRUE
2679,1339,billing,54507-568,Praça de Novaes,5,,Vila São Paulo,Monteiro de Sampaio,RJ,BR,TRUE
2680,1340,billing,01388597,Setor de Marques,2,,Graça,Azevedo,AM,BR,TRUE
2681,1341,billing,05946-696,Jardim Rios,89,Apto 938,Tirol,Gonçalves,RN,BR,TRUE
2682,1342,billing,81335-295,Ladeira de Pires,1,Apto 545,Flamengo,das Neves,BA,BR,TRUE
2683,1342,billing,43166518,Trecho de Vargas,440,Apto 640,Colégio Batista,Lopes,PE,BR,FALSE
2684,1342,billing,83326-210,Fazenda Rios,558,Apto 729,Capitão Eduardo,Freitas do Campo,MT,BR,FALSE
2685,1343,billing,19836230,Chácara de Vargas,72,,Alta Tensão 1ª Seção,Lopes de Borges,BA,BR,TRUE
2686,1343,secondary,20441-568,Conjunto de Siqueira,8,Apto 279,Solimoes,Oliveira Paulista,SE,BR,FALSE
2687,1344,billing,18989266,Travessa da Conceição,57,,Barão Homem De Melo 3ª Seção,Freitas das Pedras,SC,BR,TRUE
2688,1344,secondary,02295703,Trecho Matheus Ferreira,53,,Candelaria,Gomes de Araújo,PR,BR,FALSE
2689,1344,billing,67993-689,Trevo Fogaça,90,Apto 463,Nova Granada,Mendonça dos Dourados,PB,BR,FALSE
2690,1345,billing,15463-344,Condomínio de Pimenta,2,,Conjunto Santa Maria,Cavalcanti,RJ,BR,TRUE
2691,1345,billing,43942074,Avenida de Azevedo,85,Apto 205,Mirante,Carvalho da Serra,PB,BR,FALSE
2692,1346,billing,92680750,Avenida de Oliveira,17,,Santo André,Costela,PE,BR,TRUE
2693,1346,secondary,69733828,Rodovia Emanuel Rodrigues,42,Apto 528,Vila Piratininga,Fogaça,AM,BR,FALSE
2694,1347,billing,69928710,Estação Costela,177,Apto 431,Dona Clara,Fogaça da Praia,AP,BR,TRUE
2695,1347,billing,38883-289,Praia de Rocha,1,,Mariquinhas,Duarte de da Luz,RR,BR,FALSE
2696,1348,billing,11809816,Viela Antony Silveira,298,Apto 128,Camponesa 2ª Seção,Mendes do Campo,GO,BR,TRUE
2697,1348,secondary,84011540,Estrada de Costa,79,,Aparecida,Araújo,PB,BR,FALSE
2698,1348,secondary,55309627,Chácara Larissa Pacheco,468,,Beija Flor,Macedo,PR,BR,FALSE
2699,1349,billing,26094-927,Lagoa de Freitas,67,,Vila Rica,Pinto das Pedras,PI,BR,TRUE
2700,1349,billing,60692804,Praia Pimenta,98,Apto 303,ETELVINA CARNEIRO,Aragão do Sul,DF,BR,FALSE
2701,1350,billing,66002-855,Favela Novais,27,Apto 068,Vila Da Ária,Correia de Vasconcelos,AP,BR,TRUE
2702,1350,secondary,36723-101,Alameda de Pinto,85,,Maria Helena,da Cruz,AC,BR,FALSE
2703,1351,billing,20730816,Lago Montenegro,2,???,Chácara Leonina,Teixeira de Cavalcante,TO,BR,TRUE
2704,1351,billing,77261-958,Lagoa de Vasconcelos,26,,Vila Mantiqueira,Monteiro,DF,BR,FALSE
2705,1352,billing,85824-348,Distrito Moura,9,,Lindéia,Garcia de Cavalcante,RO,BR,TRUE
2706,1352,billing,62391613,Loteamento de Abreu,94,,Santa Efigênia,Dias da Serra,MT,BR,FALSE
2707,1353,billing,87088-063,Recanto João Miguel Vieira,989,Apto 205,Jatobá,da Costa,PB,BR,TRUE
2708,1353,billing,82912716,Fazenda Henry Pires,69,,Nova Vista,Araújo,SE,BR,FALSE
2709,1354,billing,84116-020,Campo de Cavalcante,31,,Maria Helena,Viana do Amparo,SP,BR,TRUE
2710,1354,billing,38748489,Fazenda de Teixeira,99,,Alpes,Cavalcante,MT,BR,FALSE
2711,1355,billing,91357813,Vila Vitor Cirino,5,,Vila Suzana Primeira Seção,Dias,SP,BR,TRUE
2712,1355,secondary,09952-104,Aeroporto Caroline Pinto,399,, Nossa Senhora De Fátima,Camargo,AC,BR,FALSE
2713,1355,secondary,47614-943,Aeroporto Cecilia Araújo,4,,Outro,Montenegro do Campo,TO,BR,FALSE
2714,1356,billing,57545-235,Rodovia Maria Helena Cardoso,155,,Marçola,Casa Grande Paulista,AP,BR,TRUE
2715,1356,secondary,08715409,Esplanada de Cavalcanti,734,Apto 629,Paulo Vi,Fonseca,SC,BR,FALSE
2716,1356,secondary,83545-995,Estação Lorena Costela,68,Apto 500,Conjunto Califórnia Ii,Rodrigues,SE,BR,FALSE
2717,1357,billing,97296782,Passarela de Garcia,9,,Cinquentenário,Pinto do Sul,GO,BR,TRUE
2718,1357,billing,62094341,Distrito da Conceição,2,,Vila Sesc,Aragão,SC,BR,FALSE
2719,1358,billing,13263398,Pátio de Moraes,79,,Novo Glória,Moura das Flores,PR,BR,TRUE
2720,1359,billing,48153912,Chácara Peixoto,5,,Das Industrias I,Andrade Alegre,PA,BR,TRUE
2721,1359,secondary,43644469,Lagoa João Guilherme Ramos,2,,Alpes,Macedo do Sul,RN,BR,FALSE
2722,1359,secondary,53032615,Vereda Novais,11,Apto 404,Itapoa,da Luz das Flores,ES,BR,FALSE
2723,1360,billing,28401449,Travessa Caleb Sampaio,47,Apto 580,Lorena,Camargo das Pedras,ES,BR,TRUE
2724,1361,billing,89275006,Viela de Nunes,61,,Custodinha,Rodrigues,AC,BR,TRUE
2725,1361,billing,06748-179,Travessa de Araújo,13,,Santo Antônio,Pastor,ES,BR,FALSE
2726,1362,billing,58130-121,Alameda Alice da Paz,257,Apto 813,Grota,Araújo,CE,BR,TRUE
2727,1363,billing,61691853,Campo Danilo Leão,80,Apto 696,Rio Branco,Cirino,MT,BR,TRUE
2728,1364,billing,27177326,Via de Duarte,28,,Beija Flor,Sousa Grande,PE,BR,TRUE
2729,1364,secondary,16863-185,Conjunto Anna Liz Leão,86,,São Jorge 3ª Seção,Pimenta de Ribeiro,AC,BR,FALSE
2730,1365,billing,41166-911,Favela Alícia Almeida,52,,Colégio Batista,Pereira das Pedras,RO,BR,TRUE
2731,1365,secondary,97686-990,Quadra Novais,28,,Nossa Senhora Aparecida,da Luz,AM,BR,FALSE
2732,1365,secondary,79640497,Favela Novaes,24,,Acaba Mundo,Azevedo,AM,BR,FALSE
2733,1366,billing,55770183,Viela Ribeiro,58,,Vila Aeroporto,Montenegro,CE,BR,TRUE
2734,1366,billing,56094-320,Estrada Aparecida,42,,Solimoes,Rezende,MS,BR,FALSE
2735,1366,billing,03571-338,Jardim Maria Vitória Castro,28,Apto 219,Monsenhor Messias,Porto do Amparo,ES,BR,FALSE
2736,1367,billing,15496-066,Praia Santos,56,,Santa Amelia,Casa Grande,GO,BR,TRUE
2737,1367,billing,46834854,Quadra de Fernandes,6,,Anchieta,Peixoto de Moreira,TO,BR,FALSE
2738,1367,billing,05832697,Feira de Guerra,7,,Funcionários,Sousa,AL,BR,FALSE
2739,1368,billing,79821095,Estação de Monteiro,333,,São João Batista,Pinto das Flores,TO,BR,TRUE
2740,1369,billing,45116106,Chácara Ana Sophia Rezende,4,,São Benedito,Teixeira,CE,BR,TRUE
2741,1369,billing,62936588,Ladeira Silveira,196,Apto 520,Vila Nova Gameleira 3ª Seção ,Nogueira da Prata,BA,BR,FALSE
2742,1370,billing,26791-388,Chácara Daniela Montenegro,59,Apto 094,Vila De Sá,Barbosa de Moura,PE,BR,TRUE
2743,1371,billing,99178076,Colônia Eloá da Cunha,18,Apto 618,Pantanal,Alves,AP,BR,TRUE
2744,1371,billing,65122016,Núcleo Machado,29,,Frei Leopoldo,das Neves dos Dourados,CE,BR,FALSE
2745,1371,billing,98568-421,Esplanada de Cardoso,698,,Dona Clara,da Cunha do Campo,GO,BR,FALSE
2746,1372,billing,01942673,Estrada Kaique Duarte,6,,Floramar,Aparecida,RR,BR,TRUE
2747,1373,billing,30804-531,Área Cavalcante,19,Apto 475,Jardim Guanabara,Lopes de Peixoto,AP,BR,TRUE
2748,1374,billing,13595-184,Trecho Gustavo Melo,58,Apto 712,Pedreira Padro Lopes,Pimenta,RN,BR,TRUE
2749,1374,billing,72419878,Feira da Conceição,70,Apto 559,Alto Barroca,Vargas de Gonçalves,AP,BR,FALSE
2750,1374,secondary,55220227,Praça de Brito,17,,Antonio Ribeiro De Abreu 1ª Seção,Cavalcanti,PI,BR,FALSE
2751,1375,billing,85517294,Sítio de Silva,483,,Vila Minaslandia,Borges,RJ,BR,TRUE
2752,1375,billing,83540-525, Passarela de Viana,70,,Alto Dos Pinheiros,Gonçalves da Mata,DF,BR,FALSE
2753,1376,billing,90088950,Campo de Farias,82,,João Pinheiro,Abreu das Pedras,RR,BR,TRUE
2754,1376,billing,62298225,Morro da Cruz,465,Apto 123,Lagoa,Moreira Paulista,BA,BR,FALSE
2755,1376,secondary,94184446,Esplanada de Vasconcelos,5,,Sagrada Família,das Neves,MT,BR,FALSE
2756,1377,billing,97273-139,Chácara Caldeira,308,Apto 938,Aparecida 7ª Seção,da Mota de Cunha,PE,BR,TRUE
2757,1377,secondary,72903-216,Condomínio Anna Liz Fonseca,47,Apto 376,Boa Esperança,Marques,BA,BR,FALSE
2758,1377,secondary,78765-973,Lago Leão,6,Apto 705,Alta Tensão 1ª Seção,Sales,AP,BR,FALSE
2759,1378,billing,92505836,Rua de Cavalcante,81,,Vila São aGbriel,Porto,BA,BR,TRUE
2760,1379,billing,55267-469,Feira de da Paz,33,Apto 228,Das Industrias I,Cavalcante de Barbosa,DF,BR,TRUE
2761,1379,secondary,27322044,Lago de Albuquerque,1,,Independência,Cunha da Mata,MA,BR,FALSE
2762,1380,billing,62279-281,Distrito Maria Sophia Cavalcanti,43,Apto 477,Conjunto Lagoa,da Luz,PI,BR,TRUE
2763,1380,secondary,43762-825,Núcleo de Oliveira,548,,Senhor Dos Passos,Souza,SE,BR,FALSE
2764,1381,billing,59655-987,Vereda Theodoro Caldeira,10,,Santa Sofia,Borges de Aragão,PA,BR,TRUE
2765,1381,secondary,35916931,Estação de Rios,74,Apto 495,Bandeirantes,Sampaio das Flores,RO,BR,FALSE
2766,1381,billing,66020-762,Largo Emanuel da Costa,7,,Camponesa 2ª Seção,Marques,SC,BR,FALSE
2767,1382,billing,48579494,Sítio da Paz,72,Apto 549,Vila Cemig,Câmara dos Dourados,AL,BR,TRUE
2768,1382,billing,75494-158,Lagoa Vitor Hugo Peixoto,6,,Vila Formosa,Cavalcanti,BA,BR,FALSE
2769,1382,secondary,95185897,Rodovia Enzo Gabriel Barbosa,65,,Acaiaca,das Neves,RN,BR,FALSE
2770,1383,billing,87699157,Sítio Bento Araújo,78,Apto 908,Vila Engenho Nogueira,Silva,BA,BR,TRUE
2771,1383,secondary,78224-909,Lagoa Cardoso,84,,Santa Rita De Cássia,Marques Alegre,CE,BR,FALSE
2772,1383,secondary,81551562,Lagoa de Pimenta,337,,União,Silveira Grande,AL,BR,FALSE
2773,1384,billing,30160-426,Residencial Freitas,397,Apto 984,Monsenhor Messias,Moraes Alegre,PB,BR,TRUE
2774,1384,billing,05057-599,Núcleo Matteo Sousa,229,Apto 881,Vila Bandeirantes,Aparecida da Praia,GO,BR,FALSE
2775,1385,billing,65291-893,Rua Cauã Fonseca,830,Apto 682,Vila Inestan,Dias,GO,BR,TRUE
2776,1385,secondary,60244211,Fazenda Milena da Paz,862,,Havaí,Silva,SE,BR,FALSE
2777,1386,billing,84850-701,Vila da Rosa,42,,Leonina,Souza do Sul,GO,BR,TRUE
2778,1387,billing,05710-620,Via de Andrade,20,,Vila Da Ária,Aragão,GO,BR,TRUE
2779,1388,billing,25886049,Passarela de Abreu,62,Apto 092,Vila Jardim São José,Campos,AM,BR,TRUE
2780,1388,secondary,52617-282,Área José Miguel Silva,31,,Milionario,Vargas,PB,BR,FALSE
2781,1388,secondary,60402-718,Favela de Vasconcelos,2,,Aguas Claras,Moraes,RO,BR,FALSE
2782,1389,billing,95254-003,Viaduto Henry Gabriel Vargas,489,,Itapoa,Monteiro das Flores,TO,BR,TRUE
2783,1389,billing,94789-792,Vila Diego Barros,71,Apto 466,Monte São José,Cirino,PA,BR,FALSE
2784,1390,billing,31882-978,Quadra de Garcia,624,,São Damião,Montenegro Alegre,AP,BR,TRUE
2785,1390,secondary,62635-754,Rodovia de Teixeira,35,Apto 405,Horto Florestal,Jesus,PI,BR,FALSE
2786,1391,billing,31421472,Feira de Moreira,4,,Conjunto Capitão Eduardo,Aragão de Duarte,MT,BR,TRUE
2787,1392,billing,40274-124,Distrito Abreu,38,Apto 079,Grajaú,Ramos,GO,BR,TRUE
2788,1392,secondary,66136763,Vereda Rebeca Fonseca,68,,Vila Jardim Leblon,Pereira,MT,BR,FALSE
2789,1392,secondary,31201327,Trevo de Gonçalves,755,Apto 521,Vila Pilar,Melo,PR,BR,FALSE
2790,1393,billing,02810593,Alameda de da Cruz,7,Apto 416,Santa Margarida,Cavalcante,SC,BR,TRUE
2791,1394,billing,49290783,Aeroporto Guilherme Almeida,37,,Marçola,Cardoso,AM,BR,TRUE
2792,1394,secondary,98593060,Ladeira de Costa,229,,Garças,Correia Verde,SP,BR,FALSE
2793,1394,billing,11872-742,Estrada de da Conceição,8,,Mantiqueira,Azevedo do Oeste,PA,BR,FALSE
2794,1395,billing,11596955,Trevo Dom Sousa,18,,São Paulo,Fernandes do Amparo,MG,BR,TRUE
2795,1395,billing,41625316,Alameda Luiz Felipe Sampaio,47,,Suzana,Aragão,SC,BR,FALSE
2796,1396,billing,57412-986,Viaduto Santos,87,Apto 905,Guarani,Dias,SE,BR,TRUE
2797,1396,billing,17027772,Vereda Siqueira,98,Apto 728,Vila São Paulo,Moraes de Cassiano,SP,BR,FALSE
2798,1397,billing,50031-235,Rodovia Ravi Lopes,62,Apto 396,Santa Cruz,Novaes,DF,BR,TRUE
2799,1397,billing,39530215,Travessa Cecília Cirino,43,,Nova Suíça,Fernandes,RN,BR,FALSE
2800,1398,billing,05185079,Conjunto Luan Moraes,1,Apto 891,Saudade,Albuquerque de Moreira,RN,BR,TRUE
2801,1398,billing,00038-891,Fazenda Cardoso,4,,Nossa Senhora Aparecida,Nunes,MG,BR,FALSE
2802,1398,secondary,33749612,Trecho Alexandre Machado,18,,Nova Vista,Pereira de da Cruz,RR,BR,FALSE
2803,1399,billing,46969-091,Esplanada Cunha,4,,Paquetá,da Mata,GO,BR,TRUE
2804,1400,billing,00791-949,Favela Farias,320,,Santa Amelia,Rios,SE,BR,TRUE
2805,1401,billing,49978055,Colônia da Rosa,13,Apto 111,Vila Batik,Mendonça do Sul,SE,BR,TRUE
2806,1401,billing,12107-535,Morro Teixeira,42,,Novo Glória,Rios do Oeste,SP,BR,FALSE
2807,1402,billing,55849-128,Parque Vieira,52,Apto 914,Vila São Rafael,Pinto das Flores,AM,BR,TRUE
2808,1402,secondary,65854-739,Travessa de da Costa,2,,Novo Glória,Cavalcanti,PR,BR,FALSE
2809,1403,billing,42628115,Praia Campos,38,Apto 321,Luxemburgo,Camargo de Barros,GO,BR,TRUE
2810,1404,billing,75301-570,Morro Manuela Sousa,2,,Ipe,Ribeiro,AC,BR,TRUE
2811,1404,billing,76799182,Ladeira Antony da Mota,48,,Cdi Jatoba,Cavalcante do Sul,AL,BR,FALSE
2812,1405,billing,41084-297,Vila de Jesus,56,Apto 263,Vila Nova Gameleira 3ª Seção,Silva,DF,BR,TRUE
2813,1405,secondary,32562127,Chácara Ana Lívia Albuquerque,25,Apto 629,Pirineus,Vieira de Cassiano,RN,BR,FALSE
2814,1406,billing,61693496,Quadra das Neves,94,,Pedreira Padro Lopes,Araújo,PR,BR,TRUE
2815,1407,billing,20757-046,Setor Nathan Rios,61,,Embaúbas,Correia,PR,BR,TRUE
2816,1407,secondary,31748-167,Fazenda Gustavo Vieira,91,,Conjunto Serra Verde,Cassiano de Ferreira,RJ,BR,FALSE
2817,1407,secondary,73475-317,Lago de Sampaio,7,,Vila Da Paz,Martins Alegre,SC,BR,FALSE
2818,1408,billing,09157-541,Quadra Liz Campos,92,,Nova Granada,da Conceição,GO,BR,TRUE
2819,1409,billing,82097886,Distrito da Cruz,53,,Vila Novo São Lucas,Cassiano,AM,BR,TRUE
2820,1409,billing,28687973,Largo Nunes,196,,Vera Cruz,Vasconcelos,RN,BR,FALSE
2821,1409,billing,75859-893,Jardim Rhavi Cassiano,501,Apto 094,Marieta 3ª Seção,Macedo,PB,BR,FALSE
2822,1410,billing,17154894,Largo de Aragão,73,,Castanheira,Lopes,RO,BR,TRUE
2823,1410,billing,76826374,Alameda de Garcia,759,,Granja De Freitas,Fonseca Grande,SE,BR,FALSE
2824,1410,billing,57248956,Passarela de Duarte,56,,Ermelinda,Rodrigues de Peixoto,DF,BR,FALSE
2825,1411,billing,70046660,Vila de Fonseca,72,Apto 124,Santa Amelia,Costa,AC,BR,TRUE
2826,1411,secondary,20640-919, Chácara de Silveira,70,,Oeste,Dias,MA,BR,FALSE
